SCHM_CODE|DEL_FLG|SCHM_DESC|SYST_GEN_ACCT_NUM_FLG|ACCT_PREFIX|NEXT_ACCT_NUM_PREFIX|ACCT_OPN_FORM_NAME|ACCT_CLS_FORM_NAME|INT_PAID_BACID|INT_COLL_BACID|SERV_CHRG_BACID|TURNOVER_FREQ_TYPE|TURNOVER_FREQ_WEEK_NUM|TURNOVER_FREQ_WEEK_DAY|TURNOVER_FREQ_START_DD|TURNOVER_HLDY_STAT|TURNOVER_RCRE_DATE|GL_SUB_HEAD_CODE|TRAN_RPT_CODE_FLG|TRAN_REF_NUM_FLG|CHQ_ALWD_FLG|ACCT_TURNOVER_DET_FLG|SCHM_SUPR_USER_ID|TOT_MOD_TIMES|SERV_CHRG_COLL_FLG|BACK_DATE_TRAN_EXCP_CODE|VAL_DATE_TRAN_EXCP_CODE|INVALID_INSTRMNT_EXCP_CODE|STALE_INSTRMNT_EXCP_CODE|ACCT_FREZ_EXCP_CODE|ACCT_IN_DR_BAL_EXCP_CODE|ACCT_IN_CR_BAL_EXCP_CODE|CHQ_STOP_EXCP_CODE|CHQ_CAUTN_EXCP_CODE|CHQ_NOT_ISSU_EXCP_CODE|INVALID_RPT_CODE_EXCP_CODE|CLG_TRAN_EXCP_CODE|CASH_TRAN_EXCP_CODE|XFER_TRAN_EXCP_CODE|EMP_OWN_ACCT_EXCP_CODE|OVERRIDE_DEF_EXCP_CODE|INTROD_NOT_CUST_EXCP_CODE|INTROD_NEW_CUST_EXCP_CODE|CHQ_NOT_ALWD_EXCP_CODE|SI_PRE_FIX_CHRG_EXCP_CODE|DR_AGAINST_CC_EXCP_CODE|CLS_PEND_INT_EXCP_CODE|CLS_PEND_SI_EXCP_CODE|CLS_PEND_CC_EXCP_CODE|CLS_PEND_CHQ_EXCP_CODE|ACCT_OPN_MATRIX_EXCP_CODE|MEMO_PAD_EXISTS_EXCP_CODE|SANCT_LIM_EXP_EXCP_CODE|SANCT_EXCEED_LIM_EXCP_CODE|LIAB_EXCEED_GROUP_LIM_EXCP|ACCT_MAINT_FORM_NAME|OFTI_SCHM_RTN_NAME|MINOR_CHQ_ISSU_EXCP_CODE|NEW_ACCT_DURATION|DORM_ACCT_CRITERIA|MIN_POSTING_WORKCLASS|SCHM_TYPE|INT_PAID_FLG|INT_COLL_FLG|STAFF_SCHM_FLG|NRE_SCHM_FLG|MERGE_INT_PTRAN_FLG|LCHG_USER_ID|RCRE_USER_ID|LCHG_TIME|RCRE_TIME|MICR_CHQ_CHRG_BACID|INSUFF_AVAIL_BAL_EXCP_CODE|FD_CR_BACID|FD_DR_BACID|FX_TRAN_FLG|STP_CR_DR_IND|FCNR_FLG|INT_PANDL_BACID|PARKING_BACID|INT_PAID_COLL_CRNCY_FLG|CASH_WD_WO_CHQ_EXCP_CODE|ACCT_NAME_CHANGED_EXCP_CODE|XFER_IN_INT_DETAILS_FLG|ACCT_REFERENCE_EXCP_CODE|DR_OPER_ACCT_IF_NO_BAL_FLG|INT_DR_CUST_DIFF_EXCP_CODE|INT_CR_CUST_DIFF_EXCP_CODE|ISO_USER_TOD_GRNT_EXCP_CODE|ISO_AUTO_TOD_GRNT_EXCP_CODE|INTER_SOL_CLOSURE_ALWD_FLG|LEVY_TAX_PCNT_1|LEVY_TAX_PCNT_2|LEVY_TAX_PCNT_3|LEVY_TAX_DESC_1|LEVY_TAX_DESC_2|LEVY_TAX_DESC_3|LEVY_TAX_BACID_1|LEVY_TAX_BACID_2|LEVY_TAX_BACID_3|LEVY_TAX_MERGE_PTRAN_FLG|PEG_INT_FOR_AC_FLG|MOD_OF_PEG_INT_ALLOWED_FLG|PEG_REVIEW_PREF_FROM_CUST|DFLT_INT_PAR_CHNG_EXCP_CODE|CLS_PEND_REVERSAL_EXCP_CODE|CHQ_ISSUED_ACK_EXCP_CODE|ACCT_CLOSURE_CHRG_DAYS|ACCT_CLOSURE_CHRG_MNTHS|ACCT_MAINT_PERIOD|MIN_COMMIT_CHRG_UTIL_PCNT|COMMIT_CALC_METHOD|INACTIVE_ACCT_CHRG_DAYS|INACTIVE_ACCT_CHRG_MNTHS|DORMANT_ACCT_CHRG_DAYS|DORMANT_ACCT_CHRG_MNTHS|PARTITION_MANDATORY_FLG|BOOK_TRAN_SCRIPT|INTCALC_TRAN_SCRIPT|ADVANCE_INT_BACID|TDS_PARKING_BACID|PENAL_PANDL_BACID|DFLT_CLG_TRAN_CODE|DFLT_INST_TYPE|CHQ_UNUSABLE_EXCP_CODE|INT_PANDL_BACID_CR|INT_PANDL_BACID_DR|BEL_MIN_BAL_EXCP_CODE|PEN_CHRG_NCALC_EXCP_CODE|INT_FREQ_TYPE_CR|INT_FREQ_WEEK_NUM_CR|INT_FREQ_WEEK_DAY_CR|INT_FREQ_START_DD_CR|INT_FREQ_HLDY_STAT_CR|INT_FREQ_TYPE_DR|INT_FREQ_WEEK_NUM_DR|INT_FREQ_WEEK_DAY_DR|INT_FREQ_START_DD_DR|INT_FREQ_HLDY_STAT_DR|PD_GL_SUB_HEAD_CODE|PD_INT_CALC_EXCP_CODE|PD_DR_TRAN_EXCP_CODE|LIM_LEVEL_INT_FLG|EEFC_FLG|TS_CNT|CS_SCHM_MESG1|CS_SCHM_MESG2|PS_FREQ_TYPE|PS_FREQ_WEEK_NUM|PS_FREQ_WEEK_DAY|PS_FREQ_START_DD|PS_FREQ_HLDY_STAT|AUTO_RENEWAL_PERIOD_FLG|PRODUCT_GROUP|PRINCIPAL_LOSSLINE_BACID|RECOVER_LOSSLINE_BACID|CHRGE_OFF_BACID|DEALER_CONTR_BACID|INT_WAIVER_BACID|DAILY_COMP_INT_FLG|QIS_INT_FLG|STOCK_INT_FLG|UNVERIFIED_SPP_EXCP_CODE|OVDU_INT_PAID_BACID|OVDU_INT_PANDL_BACID_CR|COMP_DATE_FLG|DISC_RATE_FLG|START_DATE|END_DATE|SET_ID|CS_SCHM_NATL_MESG1|CS_SCHM_NATL_MESG2|STP_DR_INT_RECALC|STP_CR_INT_RECALC|FIXEDTERM_MNTHS|FIXEDTERM_YEARS|REPRICING_PLAN|REPRICING_FREQ_MNTHS|REPRICING_FREQ_DAYS|REPRICING_YEAR_IND|FLOAT_INT_TBL_CODE|REPRICING_EXCP_CODE|FLOAT_REPRICING_FREQ_MNTHS|FLOAT_REPRICING_FREQ_DAYS|SCRIPT_VALUE_DATE_EXCP_CODE|CUST_MIN_AGE|CUST_MAX_AGE|AGE_RANGE_EXCP_CODE|SCHM_SHORT_NAME|PREF_LANG_CODE|PREF_LANG_SCHM_DESC|PREF_LANG_SCHM_SHORT_NAME|TENOR_IND_FLG|RULE_CODE|SECURED_FLG|LOOKBACK_PERD_FOR_PASTDUE|BANK_ID|NEGATIVE_LIEN_EXCP_CODE|CHQ_REJECT_EXCP_CODE|PEN_COLL_FLG|SYN_AGENT_SCHEME|PEN_COLL_BACID|PRODUCT_CONCEPT|ACCT_LINKED_INVT_ID_EXCP_CODE|PENAL_INT_COLL_BACID|PAST_DUE_INT_COLL_BACID|PAST_DUE_PENAL_INT_COLL_BACID|SCHM_NATURE|PS_FREQ_CAL_BASE|ADDITIONAL_CAL_BASE|INT_FREQ_CAL_BASE_CR|INT_FREQ_CAL_BASE_DR|MUD_POOL_PROD_FLG|ALT1_SCHM_SHORT_NAME|ALT1_SCHM_DESC|PRODUCT_SRL_NUM|PRODUCT_ID|ISLAMIC_PRODUCT_TYPE|PRODUCT_TYPE|INT_COMPOUNDING_FRQ_CR|INT_COMPOUNDING_REST_FLG_CR|DISC_RATE_FLG_CR|KONFORMNA_FLG|OVERIDE_DEF_MIN_BAL_PARAM_EXCP|CHQ_PROV_BY_BANK_FLG|PRODUCT_CODE|INT_FREQ_MONTHS_DR|INT_FREQ_DAYS_DR
3YALN|N|AFFORDABLE HOME LOANS 3 YRS FIXED  ALNSS SCHEME|Y|80|ACNUM|lafe3201|lafe3250||162030039HLGEN||||0|0||||N|N|N|N||2||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|B||C1685|C5206|2019-09-24 15:52:09.0|2019-01-25 11:36:34.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130039HLGEN|||||411060039HLGEN|||||0|0||||0|0||14708|GC4|GD4||N|3|||||0|0||||149990039HLGEN|420190003|147080001HLGEN||411069998||||||||N|2017-11-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||18|80||3YALN|||HOME LOAN|||Y|0|01||||N|162050039HLGEN||||162080039HLGEN|162130039HLGEN|N||00|||||||||M||||N||||0|0
NPIRB|N|NIL PREMAT INTEREST RIP - BANK|Y|70|ACNUM|tdfe3201|tdfe3250|253220128RIDBA|||||0|0||||N|N|N|N||1|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|10772|10245|2019-01-30 14:08:01.0|2019-01-30 14:02:39.0|||||N|D|N||164010002|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020063RIDBA||||||0|0||||0|0||||||N|2|||||0|0||O|||||||N|N|N||253220127RIDBA|311030064RIDBA|||2019-01-30 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|0|GF5|NPIRB||NIL PREMAT INTEREST RIP - BANK||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
CFMSE|N|CONATUS FINSERV  MSE UNSECURED LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||2||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|C5206|2019-05-14 16:45:40.0|2019-02-14 13:10:54.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|3|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2019-02-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||21|65||CFMSE||||||N|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
SECO1|N|SECURED BUSINESS LOAN  ORIX LAP|Y|80|ACNUM|lafe3201|lafe3250||162030032LAPRP||||0|0||||N|N|N|N||6||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||C1685|C5206|2019-09-24 15:56:17.0|2019-02-18 16:59:21.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130032LAPRP|||||411060032LAPRP|||||0|0||||0|0||14701|GC4|GD4||N|7|||||0|0||||149990032LAPRP|420190003|147010001LAPRP||411069998||||||||N|2019-02-11 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||18|70||SECO1||LOAN AGAINST PROPERTY|LAP TERM LOAN|||Y|0|01||||N|162050032LAPRP||||162080032LAPRP|162130032LAPRP|N||00|||||||||R||||N||||0|0
TDNSB|N|31 DAYS NOTICE SHORT TERM - BANK|Y|70|ACNUM|tdfe3201|tdfe3250|253220134STBNK|||||0|0||||N|N|N|N||2|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|12409|10772|2019-02-22 17:54:38.0|2019-02-22 17:17:59.0|||||N|D|N||164010002|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020135TDNSB||||||0|0||||0|0||||||N|3|||||0|0||O|||||||N|N|N||253220140STBNK|311030127TDNSB|||2019-02-22 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|999|GF6|SHORT TRM -BANK||31 DAYS NOTICE SHORT TERM - BANK||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
SBMCA|N|MERCHANT CASH ADVANCE|Y|80|ACNUM|lafe3201|lafe3250||162030045PLGEN||||0|0||||N|N|N|N||5||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10149|07296|2019-06-27 09:55:03.0|2019-03-22 12:38:35.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130076SBIL1|||||411060075SBIL1|||||0|0||||0|0||14740|GC4|GD4||N|6|||||0|0||||149990075SBIL1|420190003|147400001SBIL1||411069998||||||||N|2019-03-07 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||23|65||SBMCA||SMALL BUSINESS LOAN|BUSINESS LOAN|||N|0|01||||N|162050045PLGEN||||162080045PLGEN|162130045PLGEN|N||00|||||||||O||||N||||0|0
KFMSE|N|KAMAL  MSE UNSECURED LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||0||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10149|C5206|2019-05-22 09:48:06.0|2019-05-22 09:47:54.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|1|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2019-02-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||KFMSE||||||N|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
KFSBL|N|KAMAL  SECURED SMALL BUSINESS LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||0||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10149|C5206|2019-05-22 09:52:21.0|2019-05-22 09:52:11.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|1|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2019-02-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||KFSBL||||||Y|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
MDMAC|N|MIBOR DEPOSITS. MIP ANNIVERSARY - CORPORATE|Y|70|ACNUM|tdfe3201|tdfe3250|253220090MIPAP|||||0|0||||N|N|N|N||1|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|10245|10245|2018-12-03 16:35:19.0|2018-11-14 13:58:52.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||N|||GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020132MDMAC||||||0|0||||0|0||||||N|2|||||0|0||O|||||||N|N|N||253220096MIPAP|311030047MIPAP|||2018-11-14 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|0|GF5|MDMAC||MIBOR DEPOSITS. MIP ANNIVERSARY - CORPORATE||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
MDSTC|N|MIBOR DEPOSITS. SHORT TERM - CORPORATE|Y|70|ACNUM|tdfe3201|tdfe3250|253220129STGEN|||||0|0||||N|N|N|N||1|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|10245|10245|2018-12-03 16:32:27.0|2018-11-14 14:05:27.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||N|||GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020133MDSTC||||||0|0||||0|0||||||N|2|||||0|0||O|||||||N|N|N||253220135STGEN|311030064STGEN|||2018-11-14 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|0|GF5|MDSTC||MIBOR DEPOSITS. SHORT TERM - CORPORATE||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
3FMI1|N|SCHEME NOT IN USE|Y|80|ACNUM|lafe3201|lafe3250||162030039HLGEN||||0|0||||N|N|N|N||3||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|B||07296|C5206|2019-01-25 12:08:47.0|2019-01-14 12:34:05.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130039HLGEN|||||411060039HLGEN|||||0|0||||0|0||14708|GC4|GD4||N|4|||||0|0||||149990039HLGEN|420190003|147080001HLGEN||411069998||||||||N|2017-11-01 00:00:00.0|2019-01-25 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||18|80||3FMI1|||HOME LOAN|||Y|0|01||||N|162050039HLGEN||||162080039HLGEN|162130039HLGEN|N||00|||||||||M||||N||||0|0
DLPTU|N|DIGITAL LENDING PERSONAL LOAN TOP UP|Y|80|ACNUM|lafe3201|lafe3250||162030045PLGEN||||0|0||||N|N|N|N||1||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||C1685|C5206|2019-09-25 12:36:35.0|2019-02-04 18:29:20.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130071PLSL1|||||411060070PLSL1|||||0|0||||0|0||14735|GC4|GD4||N|2|||||0|0||||149990070PLSL1|420190003|147350001PLSL1||411069998||||||||N|2018-10-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||25|60||DLPTU|||PERSONAL LOAN|||N|0|01||||N|162050045PLGEN||||162080045PLGEN|162130045PLGEN|N||00|||||||||P||||N||||0|0
WCDLI|N|WORKING CAPITAL DEMAND LOAN|Y|90|ACNUM|lafe3201|lafe3250||162030055WCDL||||0|0||||N|N|N|N||2||GI3|GJ2|||GF3||GV2||||||GK1||||||||||||||GY1||GP2|GA2|laff0005|LA_ofti_schm_rtn||0|0|011|CLA||Y|N|N||C6635|10714|2019-10-04 14:06:40.0|2019-02-28 16:39:24.0|||||N||N|||A||GD1||GR2||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130055WCDL|||||411060055WCDL|||||0|0||||0|0||14724|GC4|GD5||N|3|||||0|0||||149990055WCDL|420190003|147240001WCDL||411069998||||||||N|2019-03-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||0|0||WCDLI|INFENG||||||0|01||||N|162050055WCDL||||162080055WCDL|162130055WCDL|N||00|||||||||||||||||0|0
POANO|N|NRO POA ACCOUNT|Y|30|ACNUM|odfe3201|odfe3250|253210009SBNRO|162020012SBNRO|424020020|M||0|1|N|||N|N|Y|Y||1|Y|GI3|GJ2||GE3|GF3|||CD3|CE3|CB3|GX3||GK2||CH2|GH5||CG2|CA3||CS3|CK3|CL3|CM3|CN1|GL2|GY1||||odff0001|SB_ofti_schm_rtn|CC2|6|0|011|ODA|Y|Y|N|Y|Y|06728|10245|2019-07-22 19:17:09.0|2019-03-06 13:53:28.0||GB3|||Y||N||259960001|A|GQ2|GD2||GR3|Y|GG2|GH2|GS3|GT2|Y|0|0|0||||||||N|||GI6|CO3||0|0||0||0|0|0|0||||||411120142POANO|31|CHQ||311010009SBNRO|411050130POANO||GB6|Q||0|31|P|M||0|31|P|14561|||N|N|2|||Q||0|31|P||GENER||420190001|146660001POANO||||N|N|CR3||||N|1900-01-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||N|N|0|0||0|0||||0|0|GE6|0|0|GF5|POANO|INFENG|NRO POA ACCOUNT||||N|180|01|GG5||||162040022SBNRO||||162070035|162120022SBNRO|N||00|||||||||||||||Y||0|0
SMSBL|N|SHIKHAR  SECURED SMALL BUSINESS LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||1||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|C5206|2019-05-14 16:49:54.0|2019-04-18 11:48:29.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|2|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2019-02-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||SMSBL||||||Y|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
SMUSL|N|SHIKHAR  UNSECURED SMALL BUSINESS LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||1||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|C5206|2019-05-14 16:48:34.0|2019-04-18 11:59:24.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|2|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2019-02-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|F|0|0|A||IK2|0|0||21|65||SMUSL||||||N|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
3YLIG|N|AFFORDABLE HOME LOANS 3 YRS FIXED  LIG SCHEME|Y|80|ACNUM|lafe3201|lafe3250||162030039HLGEN||||0|0||||N|N|N|N||3||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|B||C1685|C5206|2019-09-24 15:51:29.0|2019-01-25 11:43:20.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130039HLGEN|||||411060039HLGEN|||||0|0||||0|0||14708|GC4|GD4||N|4|||||0|0||||149990039HLGEN|420190003|147080001HLGEN||411069998||||||||N|2017-11-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||18|120||3YLIG|||HOME LOAN|||Y|0|01||||N|162050039HLGEN||||162080039HLGEN|162130039HLGEN|N||00|||||||||M||||N||||0|0
3YMI1|N|AFFORDABLE HOME LOANS 3 YRS FIXED  MIG1 SCHEME|Y|80|ACNUM|lafe3201|lafe3250||162030039HLGEN||||0|0||||N|N|N|N||3||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|B||C1685|C5206|2019-09-24 15:51:42.0|2019-01-25 11:55:22.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130039HLGEN|||||411060039HLGEN|||||0|0||||0|0||14708|GC4|GD4||N|4|||||0|0||||149990039HLGEN|420190003|147080001HLGEN||411069998||||||||N|2017-11-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|3|0|A||IK2|0|0||18|120||3YMI1|||HOME LOAN|||Y|0|01||||N|162050039HLGEN||||162080039HLGEN|162130039HLGEN|N||00|||||||||M||||N||||0|0
CFSBL|N|CONATUS FINSERV  SECURED SMALL BUSINESS LOANS|Y|80|ACNUM|lafe3201|lafe3250||162030068BLSME||||0|0||||N|N|N|N||1||GI3|GJ2|||GF3||GV2||||||||||||||||||||GY1|||GA2|laff0005|LA_ofti_schm_rtn||0|0|011|LAA||Y|N|N||10145|C5206|2019-05-14 16:46:10.0|2019-02-14 13:17:59.0|||||N||N|||A||GD2||||||||N|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411130069BLSME|||||411060068BLSME|||||0|0||||0|0||14734|GC4|GD4||N|2|||||0|0||||149990068BLSME|420190003|147340001BLSME||411069998||||||||N|2019-02-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||21|65||CFSBL||||||Y|0|01||||N|162050068BLSME||||162080068BLSME|162130068BLSME|N||00|||||||||O||||N||||0|0
TDNRC|N|31 DAYS NOTICE RIP - CORPORATE|Y|70|ACNUM|tdfe3201|tdfe3250|253220078RIINT|||||0|0||||N|N|N|N||2|N|GI3|GJ2|||GF3||||||||||CH2|||||||CK3|CL3||||GY2||||tdff0009|TD_ofti_schm_rtn||0|0|011|TDA|Y|N|N|N|N|12409|10772|2019-02-22 18:03:03.0|2019-02-22 17:23:45.0|||||N|D|N||164010001|A||GD2|Y|GR3|Y|GG2|GH2|||Y|0|0|0||||||||Y|N|N|GZ2|CO3||0|0||0||0|0|0|0|||||259010001|||||311020136TDNRC||||||0|0||||0|0||||||N|3|||||0|0||O|||||||N|N|N||253220034RIINT|311030129TDNRC|||2019-02-22 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0||0|0||||0|0|GE5|0|999||REINV - COMPANY||31 DAYS NOTICE RIP - CORPORATE||N|||0|01|GG5||||||||||N||00||||||||||N|||||N||0|0
IVBGI|N|INVOKED BANK GUARANTEES|Y|90|ACNUM|lafe3201|lafe3250||162020043IVBGL||||0|0||||N|N|N|N||0||GI3|GJ2|||GF3||GV2||||||GK1||||||||||||||GY1||GP2|GA2|laff0005|LA_ofti_schm_rtn||0|0|011|CLA||Y|N|N||11791|10714|2019-02-28 18:16:41.0|2019-02-28 16:35:17.0|||||N||N|||A||GD1||GR2||||||Y|0|0|0||||||||Y||N|GZ2|||0|0||0||0|0|0|0||||||411120024IVBGL|||||411050043IVBGL|||||0|0||||0|0||14591|GC4|GD5||N|1|||||0|0||||149970043IVBGL|420190001|145910001IVBGL||411069998||||||||N|2019-03-01 00:00:00.0|2099-12-31 00:00:00.0|ALL|||||0|0|M|12|0|A||IK2|0|0||0|0||IVBGI|INFENG||||||0|01||||N|162040002IVBGL||||162070024IVBGL|162040002IVBGL|N||00|||||||||||||||||0|0
