ACID|ENTITY_CRE_FLG|DEL_FLG|CHRGE_OFF_DATE|CHRGE_OFF_PRINCIPAL|PENDING_INTEREST|PRINCIPAL_RECOVERY|INTEREST_RECOVERY|DATE_NON_ACCRUE|INT_SUSPENSE_AMT|PENAL_INT_SUSPENSE_AMT|LCHG_USER_ID|LCHG_TIME|RCRE_USER_ID|RCRE_TIME|TS_CNT|REASON_CODE|ACCRUED_INT_RECOVERY|WAIVED_ACCRUED_AMT|COLLATERAL_VALUE|CHARGE_OFF_TYPE|MODE_OF_OPER|PROVISION_AMT|DEFERRED_INT_AMT|HLDY_PERD_INT_AMT|EMICAP_DEFERRED_INT|CHRGOFF_NONPASTDUE_FLG|BANK_ID|ACCRUED_PENAL_INT_RECOVERY|PENAL_INT_RECOVERY|COLL_INT_RECOVERY|COLL_PENAL_INT_RECOVERY
011862846|Y|N|2018-01-31 00:00:00.0|21,285.54|8|21,285.54|0|2018-01-30 00:00:00.0|0|-0.16|10379|2018-02-05 17:36:59.0|10379|2018-01-30 16:57:38.0|6||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013349704|Y|N|2018-02-23 00:00:00.0|265,209.8|1,825|265,209.8|0|2018-02-23 00:00:00.0|0|0|00654|2018-02-23 18:42:26.0|10379|2018-02-23 18:35:26.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
012970491|Y|N|2018-02-26 00:00:00.0|7,251|0|7,251|0|2018-02-26 00:00:00.0|0|0|09575|2018-02-26 13:27:32.0|00964|2018-02-26 13:18:19.0|3|2|0|0|140,000|F|C|0|0|0|0|Y|01|0|0|0|0
013429161|Y|N|2018-02-28 00:00:00.0|401,270|5,730|401,270|0|2018-02-28 00:00:00.0|5,730|0|00654|2018-02-28 22:54:28.0|10379|2018-02-28 22:51:14.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013437136|Y|N||0|0|0|0|2018-03-05 00:00:00.0|66,453.79|0|C10102|2019-08-23 03:32:46.0|04907|2018-03-05 19:11:40.0|543||0|0|0|||0|0|0|0||01|0|0|13,606|8,739
013472077|Y|N||0|0|0|0|2018-03-05 00:00:00.0|45,545.71|0|C10102|2019-08-23 03:33:20.0|04907|2018-03-05 19:11:52.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013476507|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.8|15135|2019-08-03 16:45:18.0|04907|2018-03-05 19:12:05.0|525||0|0|0|||0|0|0|0||01|0|0|18,366|0
013491552|Y|N||0|0|0|0|2018-03-05 00:00:00.0|90,617.19|0|C10102|2019-08-23 03:32:03.0|04907|2018-03-05 19:12:19.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013759847|Y|N|2018-02-16 00:00:00.0|217,879|7,976|217,879|0|2018-02-15 00:00:00.0|7,976|-0.49|00654|2018-02-16 18:30:39.0|10379|2018-02-15 20:44:46.0|6||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013527709|Y|N|2018-02-28 00:00:00.0|643|1,156|643|0|2018-02-28 00:00:00.0|1,156|0|00654|2018-02-28 22:42:25.0|11478|2018-02-28 22:35:01.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013526485|Y|N|2018-12-31 00:00:00.0|279,857|47,378|279,857|0|2018-03-05 00:00:00.0|16,065|-0.44|11322|2018-12-31 19:06:16.0|04907|2018-03-05 19:12:32.0|321|2|0|0|0|F|C|0|0|0|0||01|0|0|30,968|9,513
014194064|Y|N||0|0|0|0|2018-03-05 00:00:00.0|213,196.15|0|C10102|2019-08-23 03:33:16.0|04907|2018-03-05 19:12:44.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013399234|Y|N|2018-10-03 00:00:00.0|414,379|38,288|414,379|0|2018-10-03 00:00:00.0|38,288|0.32|11536|2018-10-03 12:11:16.0|12479|2018-10-03 11:36:07.0|7|2|0|0|0|F|C|0|0|0|0||01|0|0|0|0
013561660|Y|N||0|0|0|0|2018-03-05 00:00:00.0|70,186.7|0|C10102|2019-08-23 03:32:47.0|04907|2018-03-05 19:13:10.0|549||0|0|0|||0|0|0|0||01|0|0|12,851|3,148
013561630|Y|N||0|0|0|0|2018-03-05 00:00:00.0|125,502.9|0|C10102|2019-08-23 03:32:26.0|04907|2018-03-05 19:13:22.0|538||0|0|0|||0|0|0|0||01|0|0|9,884|2,325
013552163|Y|N||0|0|0|0|2018-03-05 00:00:00.0|69,292.86|0|C10102|2019-08-23 03:34:26.0|04907|2018-03-05 19:13:32.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013550603|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0.72|11628|2019-08-16 18:57:57.0|04907|2018-03-05 19:13:42.0|538||0|0|0|||0|0|0|0||01|0|0|24,053|0
014105792|Y|N||0|0|0|0|2018-03-05 00:00:00.0|225,429.61|0|C10102|2019-08-23 03:33:17.0|04907|2018-03-05 19:13:53.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013558860|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|13711|2019-02-08 15:01:09.0|04907|2018-03-05 19:14:02.0|356||0|0|0|||0|0|0|0||01|0|0|7,608|742
013561703|Y|N|2018-09-06 00:00:00.0|94,092.51|17,229|94,092.51|0|2018-03-05 00:00:00.0|8,534|0.23|11536|2018-09-06 13:36:25.0|04907|2018-03-05 19:14:12.0|200|2|0|0|0|F|C|0|0|0|0||01|0|0|14,930|734
013561690|Y|N||0|0|0|0|2018-03-05 00:00:00.0|78,572.79|0|C10102|2019-08-23 03:33:54.0|04907|2018-03-05 19:14:24.0|539||0|0|0|||0|0|0|0||01|0|0|4,277|2,796
013561576|Y|N||0|0|0|0|2018-03-05 00:00:00.0|89,309.52|0|C10102|2019-08-23 03:32:40.0|04907|2018-03-05 19:14:33.0|550||0|0|0|||0|0|0|0||01|0|0|31,772|0
013562072|Y|N||0|0|0|0|2018-03-05 00:00:00.0|31,186.07|0|C10102|2019-08-23 03:32:59.0|04907|2018-03-05 19:14:42.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013562082|Y|N|2018-06-01 00:00:00.0|349,721|61,475|349,721|0|2018-03-05 00:00:00.0|61,475|1.42|11478|2018-06-01 20:23:59.0|04907|2018-03-05 19:14:55.0|98|2|0|0|0|F|C|0|0|0|0||01|0|0|0|0
013563278|Y|N||0|0|0|0|2018-03-05 00:00:00.0|157,043.24|0|C10102|2019-08-23 03:33:50.0|04907|2018-03-05 19:15:09.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013564539|Y|N||0|0|0|0|2018-03-05 00:00:00.0|85,093.71|0|C10102|2019-08-23 03:32:51.0|04907|2018-03-05 19:15:22.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013520346|Y|N||0|0|0|0|2018-03-05 00:00:00.0|49,751.24|0|C10102|2019-08-23 03:32:58.0|04907|2018-03-05 19:15:36.0|537||0|0|0|||0|0|0|0||01|0|0|0|0
013687154|Y|N||0|0|0|0|2018-03-05 00:00:00.0|66,698.45|0|C10102|2019-08-23 03:34:41.0|04907|2018-03-05 19:15:51.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013590330|Y|N||0|0|0|0|2018-03-05 00:00:00.0|35,187.95|0|C10102|2019-08-23 03:32:16.0|04907|2018-03-05 19:16:05.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013593831|Y|N||0|0|0|0|2018-03-05 00:00:00.0|77,492.58|0|C10102|2019-08-23 03:33:25.0|04907|2018-03-05 19:16:20.0|538||0|0|0|||0|0|0|0||01|0|0|11,987|322
013596397|Y|N||0|0|0|0|2018-03-05 00:00:00.0|102,910.09|0|C10102|2019-08-23 03:32:57.0|04907|2018-03-05 19:16:48.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013620922|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.56|00654|2019-08-22 11:04:42.0|04907|2018-03-05 19:17:00.0|556||0|0|0|||0|0|0|0||01|0|0|149,295|0
013640991|Y|N||0|0|0|0|2018-03-05 00:00:00.0|110,003.67|0|C10102|2019-08-23 03:33:06.0|04907|2018-03-05 19:17:34.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013672083|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|00654|2018-06-29 16:12:52.0|04907|2018-03-05 19:17:47.0|120||0|0|0|||0|0|0|0||01|0|0|6,436|0
013785998|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|00654|2018-06-29 16:12:08.0|04907|2018-03-05 19:17:56.0|120||0|0|0|||0|0|0|0||01|0|0|28,132|330
013647240|Y|N||0|0|0|0|2018-03-05 00:00:00.0|188,782.85|0|C10102|2019-08-23 03:32:21.0|04907|2018-03-05 19:18:09.0|537||0|0|0|||0|0|0|0||01|0|0|6,980|1,422
013651709|Y|N|2019-05-30 00:00:00.0|139,226|87,246|139,226|0|2018-03-05 00:00:00.0|87,246|-2.29|15135|2019-05-30 19:28:44.0|04907|2018-03-05 19:18:21.0|474|2|0|0|0|F|C|0|0|0|0||01|0|0|35,603|183
013650339|Y|N||0|0|0|0|2018-03-05 00:00:00.0|497,606.3|0|C10102|2019-08-23 03:33:47.0|04907|2018-03-05 19:18:30.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013584512|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0.91|11628|2019-08-16 18:58:12.0|04907|2018-03-05 19:18:42.0|538||0|0|0|||0|0|0|0||01|0|0|22,843|0
013679568|Y|N|2018-03-23 00:00:00.0|8,083|2,042|8,083|0|2018-03-05 00:00:00.0|2,042|0.16|03061|2018-03-23 10:04:28.0|04907|2018-03-05 19:18:54.0|27||0|0|0|F|C|0|0|0|0||01|0|0|28,927|0
013684553|Y|N||0|0|0|0|2018-03-05 00:00:00.0|232,248.42|0|C10102|2019-08-23 03:33:00.0|04907|2018-03-05 19:19:07.0|543||0|0|0|||0|0|0|0||01|0|0|71,578|25,428
013684959|Y|N||0|0|0|0|2018-03-05 00:00:00.0|67,987.16|0|C10102|2019-08-23 03:33:15.0|04907|2018-03-05 19:19:19.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013694458|Y|N||0|0|0|0|2018-03-05 00:00:00.0|64,325.12|0|C10102|2019-08-23 03:33:22.0|04907|2018-03-05 19:19:29.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013707257|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-1.12|10379|2019-08-20 12:05:14.0|04907|2018-03-05 19:19:40.0|546||0|0|0|||0|0|0|0||01|0|0|94,232|0
013707966|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.08|11628|2019-08-16 18:58:36.0|04907|2018-03-05 19:19:51.0|539||0|0|0|||0|0|0|0||01|0|0|26,167|105
013710289|Y|N||0|0|0|0|2018-03-05 00:00:00.0|59,421.93|0|C10102|2019-08-23 03:32:57.0|04907|2018-03-05 19:20:00.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013714992|Y|N||0|0|0|0|2018-03-05 00:00:00.0|30,304.25|0|C10102|2019-08-23 03:34:41.0|04907|2018-03-05 19:20:13.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013718478|Y|N|2019-07-30 00:00:00.0|393,100|151,720|393,100|0|2018-03-05 00:00:00.0|82,046|-1.9|10379|2019-07-30 19:51:17.0|04907|2018-03-05 19:20:25.0|533|2|0|0|0|F|C|0|0|0|0||01|0|0|54,485|49,808
013718201|Y|N||0|0|0|0|2018-03-05 00:00:00.0|53,127.36|0|C10102|2019-08-23 03:34:19.0|04907|2018-03-05 19:20:37.0|539||0|0|0|||0|0|0|0||01|0|0|4,402|3,784
013725564|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.91|10379|2019-08-20 12:04:58.0|04907|2018-03-05 19:20:49.0|546||0|0|0|||0|0|0|0||01|0|0|86,919|0
013721436|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|15135|2019-06-15 17:18:53.0|04907|2018-03-05 19:21:01.0|468||0|0|0|||0|0|0|0||01|0|0|32|0
013721180|Y|N||0|0|0|0|2018-03-05 00:00:00.0|276,170.52|0|C10102|2019-08-23 03:33:27.0|04907|2018-03-05 19:21:16.0|537||0|0|0|||0|0|0|0||01|0|0|0|0
013684564|Y|N||0|0|0|0|2018-03-05 00:00:00.0|244,093.26|0|C10102|2019-08-23 03:34:32.0|04907|2018-03-05 19:21:29.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013686754|Y|N||0|0|0|0|2018-03-05 00:00:00.0|68,878.38|0|C10102|2019-08-23 03:32:47.0|04907|2018-03-05 19:21:42.0|539||0|0|0|||0|0|0|0||01|0|0|11,956|302
013686515|Y|N|2018-03-30 00:00:00.0|262,822|24,474|262,822|0|2018-03-05 00:00:00.0|24,474|-0.25|00654|2018-03-30 11:37:18.0|04907|2018-03-05 19:21:54.0|32|2|0|0|0|F|C|0|0|0|0||01|0|0|0|0
013721131|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|00654|2019-01-09 12:22:14.0|04907|2018-03-05 19:22:05.0|315||0|0|0|||0|0|0|0||01|0|0|2,262|1,903
013685679|Y|N|2019-08-01 00:00:00.0|128,463|134,843|128,463|0|2018-03-05 00:00:00.0|134,843|0.12|15135|2019-08-01 18:02:01.0|04907|2018-03-05 19:22:17.0|552|2|0|0|0|F|C|0|0|0|0||01|0|0|59,978|653
013729227|Y|N||0|0|0|0|2018-03-05 00:00:00.0|122,654.44|0|C10102|2019-08-23 03:32:58.0|04907|2018-03-05 19:22:28.0|543||0|0|0|||0|0|0|0||01|0|0|40,528|1,837
013730735|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.43|15135|2019-08-03 16:45:41.0|04907|2018-03-05 19:22:36.0|526||0|0|0|||0|0|0|0||01|0|0|16,308|0
013739147|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.29|10379|2019-07-30 10:27:21.0|04907|2018-03-05 19:22:47.0|521||0|0|0|||0|0|0|0||01|0|0|34,196|0
013752164|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.76|11628|2019-08-16 18:59:40.0|04907|2018-03-05 19:22:57.0|542||0|0|0|||0|0|0|0||01|0|0|57,822|683
011938271|Y|N||0|0|0|0|2018-01-11 00:00:00.0|211,313.35|0|C10102|2019-08-23 03:32:14.0|04907|2018-01-11 17:37:04.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
011856544|Y|N||0|0|0|0|2018-01-11 00:00:00.0|188,782.86|0|C10102|2019-08-23 03:32:16.0|04907|2018-01-11 17:37:14.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012413735|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|00964|2019-03-29 16:08:55.0|04907|2018-01-11 17:37:25.0|451||0|0|0|||0|0|0|0||01|0|0|3,135.88|437
012413660|Y|N||0|0|0|0|2018-01-11 00:00:00.0|159.57|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:37:39.0|590||0|0|0|||0|0|0|0||01|0|0|0|0
012434360|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|07246|2018-02-23 17:22:53.0|04907|2018-01-11 17:37:49.0|46||0|0|0|||0|0|0|0||01|0|0|557|90
012526777|Y|N||0|0|0|0|2018-01-11 00:00:00.0|41,124.13|0|C10102|2019-08-23 03:32:38.0|04907|2018-01-11 17:37:58.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012526833|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|00964|2018-03-05 18:42:35.0|04907|2018-01-11 17:38:08.0|57||0|0|0|||0|0|0|0||01|0|0|8,180|730
012527404|Y|N||0|0|0|0|2018-01-11 00:00:00.0|28,507.61|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:38:17.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012527482|Y|N||0|0|0|0|2018-01-11 00:00:00.0|42,441.24|0|C10102|2019-08-23 03:32:47.0|04907|2018-01-11 17:38:25.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012527554|Y|N||0|0|0|0|2018-01-11 00:00:00.0|16,451.54|0|C10102|2019-08-23 03:32:47.0|04907|2018-01-11 17:38:33.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012523637|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|00964|2018-11-20 12:16:58.0|04907|2018-01-11 17:38:43.0|318||0|0|0|||0|0|0|0||01|0|0|1,812|306
012526803|Y|N||0|0|0|0|2018-01-11 00:00:00.0|42,944.24|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:38:52.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012527394|Y|N||0|0|0|0|2018-01-11 00:00:00.0|44,577.42|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:39:02.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012434349|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|00964|2019-01-31 13:46:23.0|04907|2018-01-11 17:39:11.0|390||0|0|0|||0|0|0|0||01|0|0|2,299|384
012527439|Y|N||0|0|0|0|2018-01-11 00:00:00.0|38,138.45|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:39:23.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012526858|Y|N||0|0|0|0|2018-01-11 00:00:00.0|42,849.46|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:39:33.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012602436|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|00964|2018-07-04 12:24:22.0|04907|2018-01-11 17:39:42.0|178||0|0|0|||0|0|0|0||01|0|0|118|12
012527384|Y|N||0|0|0|0|2018-01-11 00:00:00.0|39,202.7|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:39:52.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012413692|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|00964|2018-06-08 18:12:41.0|04907|2018-01-11 17:40:03.0|151||0|0|0|||0|0|0|0||01|0|0|126|20
012527563|Y|N|2018-08-18 00:00:00.0|4,677|0|4,677|0|2018-01-11 00:00:00.0|0|-0.49|09575|2018-08-18 10:54:47.0|04907|2018-01-11 17:40:14.0|225||0|0|495,313|F|C|0|0|0|0||01|0|0|18,030|0
012413658|Y|N||0|0|0|0|2018-01-11 00:00:00.0|0|0|00964|2019-02-07 18:29:15.0|04907|2018-01-11 17:40:23.0|398||0|0|0|||0|0|0|0||01|0|0|400|67
012526808|Y|N||0|0|0|0|2018-01-11 00:00:00.0|41,236.36|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:40:34.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012527503|Y|N||0|0|0|0|2018-01-11 00:00:00.0|46,148.75|0|C10102|2019-08-23 03:32:47.0|04907|2018-01-11 17:40:45.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012639708|Y|N||0|0|0|0|2018-01-11 00:00:00.0|32,713.77|0|C10102|2019-08-23 03:32:43.0|04907|2018-01-11 17:40:55.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
012527442|Y|N||0|0|0|0|2018-01-11 00:00:00.0|19,171.53|0|C10102|2019-08-23 03:32:39.0|04907|2018-01-11 17:41:04.0|589||0|0|0|||0|0|0|0||01|0|0|0|0
014092726|Y|N||0|0|0|0|2018-01-12 00:00:00.0|1,989,805.74|53,528.74|C11727|2019-09-03 23:17:54.0|00884|2018-01-12 16:30:13.0|598||0|0|0|||0|0|0|0||01|0|0|331,258.79|6,153
012941022|Y|N|2018-01-31 00:00:00.0|122,996|6,114|122,996|0|2018-01-31 00:00:00.0|6,114|0|00654|2018-01-31 16:02:54.0|10379|2018-01-31 15:46:21.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013597380|Y|N|2018-02-12 00:00:00.0|3,153|97|3,153|0|2018-02-12 00:00:00.0|97|0|00654|2018-02-12 15:04:33.0|10379|2018-02-12 14:24:34.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013754575|Y|N||0|0|0|0|2018-03-05 00:00:00.0|285,380.97|0|C10102|2019-08-23 03:33:24.0|04907|2018-03-05 19:23:05.0|539||0|0|0|||0|0|0|0||01|0|0|13,084|720
013765653|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.58|11536|2019-08-20 14:03:27.0|04907|2018-03-05 19:23:17.0|547||0|0|0|||0|0|0|0||01|0|0|116,014|0
013765445|Y|N||0|0|0|0|2018-03-05 00:00:00.0|41,298.64|-1.01|C10102|2019-08-23 03:33:25.0|04907|2018-03-05 19:23:26.0|551||0|0|0|||0|0|0|0||01|0|0|176,430|0
013773386|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|11322|2018-11-09 11:24:15.0|04907|2018-03-05 19:23:35.0|261||0|0|0|||0|0|0|0||01|0|0|22,816|1,061
013795291|Y|N||0|0|0|0|2018-03-05 00:00:00.0|149,504.89|0|C10102|2019-08-23 03:33:01.0|04907|2018-03-05 19:23:45.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013795295|Y|N||0|0|0|0|2018-03-05 00:00:00.0|118,665.46|0|C10102|2019-08-23 03:33:25.0|04907|2018-03-05 19:23:54.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013745366|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.38|15135|2019-08-03 16:45:52.0|04907|2018-03-05 19:24:04.0|525||0|0|0|||0|0|0|0||01|0|0|26,960|0
013756835|Y|N||0|0|0|0|2018-03-05 00:00:00.0|31,888.84|0|C10102|2019-08-23 03:34:27.0|04907|2018-03-05 19:24:15.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013756136|Y|N||0|0|0|0|2018-03-05 00:00:00.0|65,350.3|0|C10102|2019-08-23 03:32:56.0|04907|2018-03-05 19:24:24.0|539||0|0|0|||0|0|0|0||01|0|0|9,802|236
013806661|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-2.33|10379|2019-08-20 12:06:36.0|04907|2018-03-05 19:24:33.0|546||0|0|0|||0|0|0|0||01|0|0|64,774|0
013829411|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|1.29|10379|2019-08-20 12:06:36.0|04907|2018-03-05 19:24:41.0|546||0|0|0|||0|0|0|0||01|0|0|72,506|0
013829936|Y|N||0|0|0|0|2018-03-05 00:00:00.0|85,947.44|0|C10102|2019-08-23 03:32:58.0|04907|2018-03-05 19:24:48.0|542||0|0|0|||0|0|0|0||01|0|0|32,500|1,508
013836101|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.38|10379|2019-07-30 10:23:28.0|04907|2018-03-05 19:24:57.0|519||0|0|0|||0|0|0|0||01|0|0|102,893|0
013835705|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0.34|10379|2019-07-30 10:25:53.0|04907|2018-03-05 19:25:07.0|519||0|0|0|||0|0|0|0||01|0|0|92,116|0
013835607|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0.06|10379|2019-07-30 10:23:26.0|04907|2018-03-05 19:25:16.0|521||0|0|0|||0|0|0|0||01|0|0|67,838|0
013920140|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.45|10379|2019-07-30 10:23:27.0|04907|2018-03-05 19:25:26.0|519||0|0|0|||0|0|0|0||01|0|0|43,247|0
013932487|Y|N||0|0|0|0|2018-03-05 00:00:00.0|106,642.12|0|C10102|2019-08-23 03:33:02.0|04907|2018-03-05 19:25:34.0|537||0|0|0|||0|0|0|0||01|0|0|15,716|328
013936065|Y|N|2018-11-30 00:00:00.0|108,907|13,596|108,907|0|2018-03-05 00:00:00.0|13,596|0.45|11536|2018-11-30 16:06:11.0|04907|2018-03-05 19:25:43.0|286|2|0|0|0|F|C|0|0|0|0||01|0|0|8,116|194
013956497|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0.3|10379|2019-07-30 10:15:13.0|04907|2018-03-05 19:26:03.0|519||0|0|0|||0|0|0|0||01|0|0|16,994|0
013967996|Y|N||0|0|0|0|2018-03-05 00:00:00.0|260,823.12|0|C10102|2019-08-23 03:33:47.0|04907|2018-03-05 19:26:14.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013971793|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|11536|2019-03-29 18:20:20.0|04907|2018-03-05 19:26:23.0|403||0|0|0|||0|0|0|0||01|0|0|3,902|216
013972038|Y|N||0|0|0|0|2018-03-05 00:00:00.0|154,858|0|C10102|2019-08-23 03:32:16.0|04907|2018-03-05 19:26:32.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013971785|Y|N||0|0|0|0|2018-03-05 00:00:00.0|114,590.81|0|C10102|2019-08-23 03:33:02.0|04907|2018-03-05 19:26:42.0|538||0|0|0|||0|0|0|0||01|0|0|11,157|144
013980004|Y|N||0|0|0|0|2018-03-05 00:00:00.0|144,646.7|0|C10102|2019-08-23 03:33:26.0|04907|2018-03-05 19:26:52.0|536||0|0|0|||0|0|0|0||01|0|0|0|0
013986989|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.42|10379|2019-07-30 10:15:09.0|04907|2018-03-05 19:27:02.0|519||0|0|0|||0|0|0|0||01|0|0|21,555|0
014018962|Y|N|2019-03-06 00:00:00.0|40,519.4|19,723|40,519.4|0|2018-03-05 00:00:00.0|13,495.4|-2.12|11322|2019-03-06 16:37:25.0|04907|2018-03-05 19:27:14.0|384|2|0|0|0|F|C|0|0|0|0||01|0|0|9,929|759
014371552|Y|N|2018-01-30 00:00:00.0|318,000|6,216|318,000|0|2018-01-30 00:00:00.0|6,216|0|00654|2018-01-30 20:46:09.0|10379|2018-01-30 19:09:47.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013644750|Y|N|2018-02-28 00:00:00.0|1,308|13|1,308|0|2018-02-28 00:00:00.0|13|0|10379|2018-02-28 11:22:17.0|00654|2018-02-28 11:06:49.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013399312|Y|N|2018-02-28 00:00:00.0|798|8|798|0|2018-02-28 00:00:00.0|8|0|10379|2018-02-28 11:22:04.0|00654|2018-02-28 11:07:24.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
013187750|Y|N|2018-02-28 00:00:00.0|445,690|7,681|445,690|0|2018-02-28 00:00:00.0|7,681|0|00654|2018-03-01 00:04:12.0|10379|2018-03-01 00:01:25.0|4||0|0|0|F|C|0|0|0|0||01|0|0|0|0
014011907|Y|N||0|0|0|0|2018-03-05 00:00:00.0|37,999.94|-0.58|C10102|2019-08-23 03:33:17.0|04907|2018-03-05 19:27:24.0|544||0|0|0|||0|0|0|0||01|0|0|38,353|0
014008648|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0.33|10379|2019-07-30 10:27:22.0|04907|2018-03-05 19:27:34.0|519||0|0|0|||0|0|0|0||01|0|0|173,940|0
014010470|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|-0.08|15135|2019-08-21 14:46:11.0|04907|2018-03-05 19:27:44.0|550||0|0|0|||0|0|0|0||01|0|0|98,849|0
014013657|Y|N||0|0|0|0|2018-03-05 00:00:00.0|0|0|06422|2018-10-15 16:36:02.0|04907|2018-03-05 19:27:54.0|233||0|0|0|||0|0|0|0||01|0|0|2,006|0
014016680|Y|N||0|0|0|0|2018-03-05 00:00:00.0|13,463.79|0|C10102|2019-08-23 03:32:58.0|04907|2018-03-05 19:28:05.0|538||0|0|0|||0|0|0|0||01|0|0|33,433|377
